RECORD_ID,POLICY_NUMBER,NOTIFICATION_DATE,ACTION_TYPE,POLICY_TYPE,REASON_SOURCE,INDICATOR_60D,ZIP_CODE,EFFECTIVE_DATE,REASON_CODES,THIRD_PARTY_IND,AERIAL_IMAGERY
TFB-104138,POL-854684,2026-02-07,D,T,A,0,76701,2026-03-09,GK,N,0
TFB-104139,POL-763442,2026-03-27,D,T,C,0,76712,2026-05-08,H,Y,0
TFB-104140,POL-758304,2026-01-04,C,C,A,1,77002,2026-03-08,CKL,N,0
TFB-104141,POL-729362,2026-01-08,D,H,C,0,78701,2026-02-20,EG,N,0
TFB-104142,POL-754404,2026-02-04,NR,C,A,0,78701,2026-02-25,B,Y,0
TFB-104143,POL-769179,2026-03-14,C,H,A,1,76710,2026-05-18,J,N,0
TFB-104144,POL-661562,2026-03-22,NR,T,A,0,78701,2026-04-10,IJ,Y,0
TFB-104145,POL-540287,2026-03-02,D,H,A,1,79901,2026-05-20,FHJ,Y,0
TFB-104146,POL-720805,2026-03-15,D,T,C,0,79901,2026-05-12,HIJ,N,0
TFB-104147,POL-609872,2026-01-12,D,C,C,1,77002,2026-04-05,ACI,N,0
TFB-104148,POL-835990,2026-01-27,D,H,C,0,78205,2026-03-05,AFK,N,0
TFB-104149,POL-623490,2026-03-07,D,H,C,0,76710,2026-04-05,EHK,Y,1
TFB-104150,POL-575361,2026-03-13,NR,D,A,1,76710,2026-06-04,EL,N,0
TFB-104151,POL-574012,2026-02-12,NR,D,B,0,78205,2026-02-07,BEH,N,0
TFB-104152,POL-513550,2026-02-25,NR,H,C,1,77002,2026-05-01,ABC,N,0
TFB-104153,POL-828938,2026-04-18,NR,H,C,0,79901,2026-05-09,CE,N,0
TFB-104154,POL-714921,2026-03-22,NR,C,A,0,76712,2026-04-20,K,N,0
TFB-104155,POL-950515,2026-02-09,D,T,C,1,78701,2026-05-08,L,N,0
TFB-104156,POL-555154,2026-04-19,NR,H,C,0,76701,2026-06-08,AC,Y,0
TFB-104157,POL-696700,2026-01-10,C,D,B,0,76712,2026-02-07,AJ,N,0
TFB-104158,POL-532550,2026-03-25,D,C,C,1,78205,2026-06-11,GI,N,0
TFB-104159,POL-601477,2026-01-27,NR,C,C,0,75201,2026-03-16,D,N,0
TFB-104160,POL-786837,2026-02-21,D,H,C,0,76712,2026-04-12,EGK,N,0
TFB-104161,POL-927885,2026-01-16,NR,C,B,0,78701,2026-02-12,L,Y,0
TFB-104162,POL-684549,2026-01-02,NR,C,B,0,78701,2026-01-22,FHL,N,0
TFB-104163,POL-669403,2026-04-18,C,C,A,0,78701,2026-05-07,A,Y,0
TFB-104164,POL-850329,2026-04-02,D,C,B,0,76701,2026-05-02,K,Y,1
TFB-104165,POL-627596,2026-02-26,C,T,B,0,77002,2026-04-11,CFL,Y,0
TFB-104166,POL-543975,2026-01-11,NR,T,A,0,78701,2026-02-04,AH,Y,0
TFB-104167,POL-729675,2026-03-01,D,C,A,0,77002,2026-03-28,DK,N,0
TFB-104168,POL-582226,2026-02-04,D,D,C,1,78701,2026-05-04,EH,Y,0
TFB-104169,POL-545779,2026-04-07,D,C,B,1,79901,2026-06-15,AF,Y,0
TFB-104170,POL-747091,2026-03-22,D,H,C,0,78205,2026-04-16,EK,N,0
TFB-104171,POL-958141,2026-01-14,C,T,B,1,75201,2026-04-09,IK,Y,0
TFB-104172,POL-913582,2026-03-06,NR,C,A,1,76701,2026-05-05,H,Y,0
TFB-104173,POL-779552,2026-01-15,D,T,B,0,77002,2026-02-18,EH,Y,0
TFB-104174,POL-742029,2026-02-05,D,H,A,1,76712,2026-01-31,I,Y,0
TFB-104175,POL-573240,2026-02-19,C,T,A,1,76701,2026-05-15,A,N,0
TFB-104176,POL-529872,2026-01-09,NR,C,B,0,79901,2026-02-23,BGH,N,0
TFB-104177,POL-766158,2026-01-12,D,C,A,1,78701,2026-03-30,E,Y,0
TFB-104178,POL-999936,2026-03-13,NR,H,C,0,76712,2026-04-13,JED,Y,0
TFB-104179,POL-522352,2026-03-07,C,H,C,1,78205,2026-05-27,BHL,Y,0
TFB-104180,POL-759896,2026-01-22,NR,T,B,0,76712,2026-03-18,H,N,0
TFB-104181,POL-835326,2026-02-08,NR,C,A,1,76712,2026-05-02,C,Y,0
TFB-104182,POL-635351,2026-04-12,C,H,A,0,76710,2026-05-27,AD,Y,0
TFB-104183,POL-654737,2026-03-19,NR,T,C,0,76712,2026-04-17,BFH,Y,0
TFB-104184,POL-696126,2026-02-19,D,C,A,1,76701,2026-05-09,EL,Y,0
TFB-104185,POL-709649,2026-01-20,D,C,A,0,76701,2026-03-10,JK,Y,1
TFB-104186,POL-760111,2026-02-26,D,H,C,0,79901,2026-04-13,ABK,N,0
TFB-104187,POL-701064,2026-04-15,D,C,B,1,78701,2026-07-11,BC,N,0
TFB-104188,POL-825584,2026-02-12,C,C,A,0,76701,2026-04-07,DJK,N,0
TFB-104189,POL-551635,2026-01-30,D,H,C,1,76710,2026-04-27,L,Y,0
TFB-104190,POL-615922,2026-02-26,D,D,C,1,78701,2026-05-12,AFJ,N,0
TFB-104191,POL-935420,2026-03-25,D,C,C,0,76710,2026-04-28,L,Y,0
TFB-104192,POL-507443,2026-03-01,D,D,B,0,75201,2026-03-27,BEH,Y,0
TFB-104193,POL-508903,2026-02-23,C,T,A,0,76710,2026-04-11,H,N,0
TFB-104194,POL-834650,2026-02-12,NR,T,C,0,76710,2026-04-04,E,N,0
TFB-104195,POL-825693,2026-04-04,D,T,C,1,78205,2026-06-27,EG,Y,0
TFB-104196,POL-886658,2026-01-17,C,T,B,0,76701,2026-02-01,BD,N,0
TFB-104197,POL-703187,2026-01-16,NR,D,C,0,76701,2026-02-15,B,N,0
TFB-104198,POL-512685,2026-03-31,C,H,B,0,78701,2026-05-11,BJ,Y,0
TFB-104199,POL-502388,2026-01-24,NR,D,B,1,76710,2026-03-25,A,Y,0
TFB-104200,POL-522126,2026-01-26,D,C,C,0,76710,2026-02-14,BCE,Y,0
TFB-104201,POL-925124,2026-03-16,C,C,B,0,76710,2026-04-01,ACF,Y,0
TFB-104202,POL-781006,2026-03-20,NR,C,B,1,75201,2026-06-04,K,Y,0
TFB-104203,POL-984188,2026-01-05,C,C,C,0,76710,2026-01-23,B,N,0
TFB-104204,POL-810741,2026-01-30,D,H,B,0,76701,2026-03-26,FHI,Y,0
TFB-104205,POL-963367,2026-04-21,NR,H,C,0,76710,2026-05-21,CI,N,0
TFB-104206,POL-745214,2026-02-24,C,D,C,0,76712,2026-04-01,I,Y,0
TFB-104207,POL-852024,2026-04-04,D,C,C,1,77002,2026-06-20,J,N,0
TFB-104208,POL-642282,2026-03-09,C,H,C,0,76710,2026-03-26,HKL,N,0
TFB-104209,POL-530969,2026-02-08,NR,T,A,0,78701,2026-03-27,AI,Y,0
TFB-104210,POL-600652,2026-03-10,D,C,C,1,75201,2026-05-12,GI,Y,0
TFB-104211,POL-985520,2026-04-03,NR,T,C,1,75201,2026-06-02,JD,Y,0
TFB-104212,POL-948853,2026-03-02,C,T,A,0,77002,2026-03-24,BGJ,N,0
TFB-104213,POL-779836,2026-02-01,NR,H,C,0,75201,2026-02-18,L,Y,0
TFB-104214,POL-924237,2026-03-14,NR,H,A,1,77002,2026-06-08,BJL,Y,0
TFB-104215,POL-926866,2026-04-05,NR,D,B,0,77002,2026-05-29,EFH,Y,0
TFB-104216,POL-530893,2026-03-10,D,H,B,0,79901,2026-05-05,EL,Y,0
TFB-104217,POL-732287,2026-04-21,C,D,A,1,76712,2026-07-09,FK,Y,1
TFB-104218,POL-974762,2026-04-03,C,C,A,0,77002,2026-04-24,CGJ,N,0
TFB-104219,POL-963414,2026-02-06,C,D,A,1,76712,2026-04-15,L,Y,0
TFB-104220,POL-841294,2026-01-19,C,D,B,0,78701,2026-02-06,BIJ,Y,0
TFB-104221,POL-916703,2026-02-25,NR,D,C,1,76710,2026-04-27,JL,N,0
TFB-104222,POL-851938,2026-01-31,C,C,A,1,76712,2026-04-28,B,N,0
TFB-104223,POL-582779,2026-01-26,D,C,B,1,77002,2026-03-27,ABE,N,0
TFB-104224,POL-890642,2026-03-20,NR,T,C,0,78701,2026-04-28,EI,Y,0
TFB-104225,POL-528170,2026-04-03,D,C,A,1,79901,2026-06-25,DH,N,0
TFB-104226,POL-741085,2026-01-08,C,T,B,1,76712,2026-04-08,G,Y,0
TFB-104227,POL-869227,2026-01-19,C,T,C,1,77002,2026-03-25,BL,Y,0
TFB-104228,POL-937716,2026-03-29,NR,H,B,1,77002,2026-06-26,A,N,0
TFB-104229,POL-901314,2026-03-20,C,H,A,1,76710,2026-05-20,IB,N,0
TFB-104230,POL-812132,2026-01-01,D,C,A,0,76701,2026-01-25,AGK,N,0
TFB-104231,POL-829339,2026-02-05,NR,C,A,0,75201,2026-03-25,IKL,N,0
TFB-104232,POL-981477,2026-03-23,NR,T,A,1,78205,2026-05-26,I,Y,0
TFB-104233,POL-529377,2026-03-26,NR,T,C,1,76710,2026-05-30,FG,N,0
TFB-104234,POL-842846,2026-01-15,C,T,C,1,78701,2026-04-09,K,Y,1
TFB-104235,POL-540045,2026-01-23,NR,T,B,0,77002,2026-02-20,GK,Y,1
TFB-104236,POL-513330,2026-01-10,D,T,A,0,,2026-03-10,ACJ,Y,0
TFB-104237,POL-876707,2026-04-18,D,D,B,0,78701,2026-05-23,BJ,Y,0
TFB-104238,POL-871510,2026-04-08,D,D,A,0,76701,2026-05-07,DIK,N,0
TFB-104239,POL-732945,2026-02-15,NR,C,B,0,78701,2026-04-07,HI,Y,0
TFB-104240,POL-655811,2026-01-18,C,C,C,0,76710,2026-02-25,CL,N,0
TFB-104241,POL-840765,2026-02-22,NR,C,B,0,76710,2026-03-29,GJ,Y,0
TFB-104242,POL-697108,2026-03-07,D,C,A,0,78205,2026-04-09,EFI,Y,0
TFB-104243,POL-830350,2026-04-02,D,D,C,1,76710,2026-06-19,DF,Y,0
TFB-104244,POL-637924,2026-02-04,NR,T,A,0,77002,2026-03-22,CK,Y,1
TFB-104245,POL-672110,2026-03-13,NR,H,B,0,,2026-04-05,EH,Y,0
TFB-104246,POL-571877,2026-03-13,C,T,A,0,75201,2026-03-29,AD,N,0
TFB-104247,POL-799924,2026-02-05,D,H,B,1,76710,2026-04-25,I,N,0
TFB-104248,POL-588084,2026-03-09,NR,H,A,0,76701,2026-04-26,BG,Y,0
TFB-104249,POL-828170,2026-01-05,NR,H,A,1,78205,2026-03-08,C,N,0
TFB-104250,POL-658709,2026-03-24,NR,T,A,0,79901,2026-05-21,CGL,Y,0
TFB-104251,POL-620170,2026-01-22,D,D,C,1,77002,2026-04-22,DFK,N,0
TFB-104252,POL-698430,2026-01-03,D,D,A,1,78205,2026-03-19,I,Y,0
TFB-104253,POL-978327,2026-01-23,D,T,C,1,78205,2026-04-22,FIJ,Y,0
TFB-104254,POL-578221,2026-04-02,D,T,A,0,77002,2026-04-25,HJ,Y,0
TFB-104255,POL-967082,2026-01-05,NR,D,B,1,76701,2026-03-06,DJL,N,0
TFB-104256,POL-568390,2026-03-14,C,D,B,1,,2026-06-01,EGK,Y,1
TFB-104257,POL-687454,2026-02-09,C,D,C,0,77002,2026-03-31,B,Y,0
TFB-104258,POL-780228,2026-04-01,NR,D,A,0,78205,2026-05-03,BHI,Y,0
TFB-104259,POL-847919,2026-03-15,NR,H,C,0,76710,2026-04-14,DGL,N,0
TFB-104260,POL-679776,2026-04-14,D,C,A,1,76701,2026-07-04,K,N,0
TFB-104261,POL-749935,2026-03-26,NR,T,C,0,77002,2026-05-20,E,Y,0
TFB-104262,POL-526543,2026-02-19,C,H,A,1,78701,2026-05-01,K,Y,1
TFB-104263,POL-783099,2026-02-18,NR,H,B,0,77002,2026-04-07,D,N,0
TFB-104264,POL-842513,2026-03-04,C,C,A,0,76712,2026-04-23,F,Y,0
TFB-104265,POL-794690,2026-04-21,NR,T,C,0,78701,2026-06-06,C,N,0
TFB-104266,POL-762344,2026-04-05,D,C,B,0,76712,2026-05-31,K,Y,1
TFB-104267,POL-990640,2026-02-10,C,C,B,1,76710,2026-04-18,H,Y,0
TFB-104268,POL-557761,2026-03-08,NR,C,A,0,79901,2026-04-16,BH,Y,0
TFB-104269,POL-618244,2026-04-14,C,D,A,1,78205,2026-07-12,DE,Y,0
TFB-104270,POL-541269,2026-02-08,D,C,B,1,78205,2026-04-23,E,N,0
TFB-104271,POL-898612,2026-04-20,NR,D,B,1,75201,2026-07-02,CG,Y,0
TFB-104272,POL-946939,2026-01-11,NR,D,C,1,76701,2026-04-01,BCF,N,0
TFB-104273,POL-946168,2026-01-07,C,D,C,1,77002,2026-04-01,BE,N,0
TFB-104274,POL-928360,2026-03-08,C,T,B,1,76701,2026-05-22,F,Y,0
TFB-104275,POL-929919,2026-03-21,C,C,A,0,79901,2026-04-13,D,Y,0
TFB-104276,POL-503000,2026-01-28,NR,D,C,0,76710,2026-03-17,CEF,Y,0
TFB-104277,POL-784142,2026-03-26,C,T,C,0,77002,2026-05-18,BHJ,Y,0
TFB-104278,POL-978671,2026-01-07,NR,D,C,1,76712,2026-03-27,BL,Y,0
TFB-104279,POL-617530,2026-01-16,C,T,B,0,78205,2026-02-27,DHJ,Y,0
TFB-104280,POL-935975,2026-03-08,C,C,B,0,76710,2026-05-02,B,Y,0
TFB-104281,POL-761322,2026-03-22,C,C,C,0,78701,2026-03-17,FK,Y,1
TFB-104282,POL-611642,2026-02-28,NR,D,B,1,76712,2026-05-19,A,N,0
TFB-104283,POL-972536,2026-01-11,C,H,B,1,76710,2026-03-25,E,Y,0
TFB-104284,POL-571726,2026-01-06,C,T,A,0,79901,2026-01-23,BFL,Y,0
TFB-104285,POL-882928,2026-01-25,C,H,C,1,75201,2026-04-10,ACI,N,0
TFB-104286,POL-982918,2026-02-02,NR,D,A,0,76710,2026-03-08,B,Y,0
TFB-104287,POL-665490,2026-02-16,C,D,C,0,77002,2026-04-01,B,N,0
TFB-104288,POL-695819,2026-03-23,NR,T,A,1,78701,2026-06-05,J,Y,0
TFB-104289,POL-590214,2026-02-14,C,C,A,0,79901,2026-04-01,CEH,N,0
TFB-104290,POL-807799,2026-04-05,NR,T,C,1,75201,2026-06-15,FI,N,0
TFB-104291,POL-560288,2026-04-20,D,D,A,1,76712,2026-07-03,L,N,0
TFB-104292,POL-740129,2026-03-22,D,H,C,0,76710,2026-04-11,CD,Y,0
TFB-104293,POL-710643,2026-01-07,D,D,B,0,76712,2026-02-21,JK,N,0
TFB-104294,POL-920559,2026-02-28,NR,C,B,1,76701,2026-02-23,GI,N,0
TFB-104295,POL-566890,2026-02-08,NR,C,A,1,78701,2026-02-03,CHI,N,0
TFB-104296,POL-979224,2026-02-15,D,C,C,0,77002,2026-04-08,AB,N,0
TFB-104297,POL-958123,2026-03-23,D,T,C,0,79901,2026-04-19,GIL,Y,0
TFB-104298,POL-728788,2026-03-18,NR,D,A,0,78701,2026-05-02,DKL,Y,1
TFB-104299,POL-663462,2026-04-02,D,C,C,1,77002,2026-06-14,AHJ,Y,0
TFB-104300,POL-536716,2026-04-07,D,C,A,0,76710,2026-05-07,H,N,0
TFB-104301,POL-607402,2026-03-01,D,C,C,1,79901,2026-05-23,BCJ,Y,0
TFB-104302,POL-793710,2026-03-05,NR,C,C,0,76712,2026-03-23,ACK,N,0
TFB-104303,POL-873405,2026-01-04,NR,C,C,0,77002,2026-02-20,FIK,N,0
TFB-104304,POL-573109,2026-03-07,C,T,C,0,75201,2026-04-02,J,N,0
TFB-104305,POL-721272,2026-04-18,D,C,A,0,76712,2026-06-15,E,N,0
TFB-104306,POL-593446,2026-01-17,C,H,C,1,78701,2026-03-20,IL,N,0
TFB-104307,POL-693377,2026-01-11,NR,C,B,0,79901,2026-02-17,BCE,N,0
TFB-104308,POL-927497,2026-02-28,D,T,C,1,75201,2026-05-07,L,N,0
TFB-104309,POL-956631,2026-01-18,D,H,C,0,76710,2026-02-25,EJL,N,0
TFB-104310,POL-869640,2026-01-23,NR,H,C,0,78701,2026-03-20,BD,Y,0
TFB-104311,POL-504565,2026-04-12,C,H,C,0,75201,2026-05-27,EIL,Y,0
TFB-104312,POL-797099,2026-01-08,C,C,A,1,75201,2026-03-14,HIL,N,0
TFB-104313,POL-711968,2026-03-11,D,C,C,1,77002,2026-06-06,DHI,Y,0
TFB-104314,POL-642394,2026-03-16,D,C,B,0,76701,2026-04-03,EGK,Y,0
TFB-104315,POL-969607,2026-02-06,NR,H,B,1,76712,2026-04-27,BG,N,0
TFB-104316,POL-647533,2026-03-08,D,D,A,1,78701,2026-05-12,JL,N,0
TFB-104317,POL-915134,2026-02-17,C,C,B,0,77002,2026-03-18,J,Y,0
TFB-104318,POL-539344,2026-02-13,D,D,B,1,79901,2026-05-13,ACL,Y,0
TFB-104319,POL-916957,2026-01-30,C,C,B,0,76701,2026-03-13,DFK,Y,1
TFB-104320,POL-625632,2026-04-11,C,D,C,1,78205,2026-06-10,EIJ,Y,0
TFB-104321,POL-618690,2026-02-21,NR,D,A,0,77002,2026-03-23,BL,Y,0
TFB-104322,POL-542936,2026-03-04,C,C,B,0,76701,2026-04-16,DE,N,0
TFB-104323,POL-656660,2026-03-19,NR,D,C,0,76701,2026-04-06,D,N,0
TFB-104324,POL-603697,2026-04-03,D,H,C,0,76712,2026-05-18,DJ,Y,0
TFB-104325,POL-564974,2026-03-26,D,H,C,0,78205,2026-04-24,H,N,0
TFB-104326,POL-772507,2026-04-07,D,D,B,1,76712,2026-07-02,H,N,0
TFB-104327,POL-583048,2026-01-30,NR,D,C,0,79901,2026-03-07,EJ,Y,0
TFB-104328,POL-749575,2026-02-17,D,D,B,0,76701,2026-03-19,E,N,0
TFB-104329,POL-854718,2026-01-17,NR,T,B,1,78205,2026-04-04,CGJ,Y,0
TFB-104330,POL-888772,2026-03-17,D,H,A,1,76712,2026-05-30,CHK,Y,1
TFB-104331,POL-724951,2026-02-21,C,C,C,0,75201,2026-04-16,H,Y,0
TFB-104332,POL-609172,2026-02-21,C,C,A,0,78701,2026-03-21,AF,Y,0
TFB-104333,POL-996494,2026-01-16,D,T,A,0,79901,2026-02-15,BL,N,0
TFB-104334,POL-960775,2026-04-19,D,C,B,0,76701,2026-05-10,L,Y,0
TFB-104335,POL-869146,2026-02-01,C,H,C,0,76712,2026-03-09,AIJ,Y,0
TFB-104336,POL-996422,2026-01-03,NR,C,A,1,78205,2026-03-15,FL,N,0
TFB-104337,POL-916171,2026-02-07,C,H,A,0,76710,2026-03-29,HI,Y,0
TFB-104338,POL-924266,2026-04-04,C,D,B,1,76701,2026-06-23,BG,Y,0
TFB-104339,POL-766310,2026-04-21,NR,H,C,0,78701,2026-05-28,A,N,0
TFB-104340,POL-558079,2026-01-04,NR,H,B,0,76710,2026-02-01,AFL,Y,0
TFB-104341,POL-987665,2026-03-08,C,C,C,1,78205,2026-06-04,HIK,N,0
TFB-104342,POL-903881,2026-04-03,D,D,C,0,76701,2026-05-17,AEF,N,0
TFB-104343,POL-500516,2026-04-17,D,C,C,0,76710,2026-05-06,FGI,Y,0
TFB-104344,POL-700110,2026-01-08,NR,H,B,0,78205,2026-03-06,H,N,0
TFB-104345,POL-798231,2026-01-06,NR,D,C,0,77002,2026-02-21,KL,Y,1
TFB-104346,POL-987702,2026-01-14,C,H,A,0,76710,2026-02-22,G,Y,0
TFB-104347,POL-773756,2026-03-19,D,C,B,1,76712,2026-05-29,F,Y,0
TFB-104348,POL-992953,2026-04-06,NR,D,B,1,77002,2026-06-05,B,N,0
TFB-104349,POL-738216,2026-03-16,D,H,C,0,76701,2026-04-26,L,N,0
TFB-104350,POL-687427,2026-02-24,NR,T,C,1,79901,2026-05-02,DEJ,Y,0
TFB-104351,POL-712462,2026-01-08,C,T,B,1,76701,2026-04-07,CG,N,0
TFB-104352,POL-905521,2026-02-22,NR,T,C,0,77002,2026-04-15,AEL,Y,0
TFB-104353,POL-545264,2026-01-15,D,H,B,1,76712,2026-03-22,CGL,Y,0
TFB-104354,POL-963892,2026-01-13,C,D,A,1,76712,2026-04-08,C,Y,0
TFB-104355,POL-518400,2026-04-10,D,C,C,0,76712,2026-06-04,CG,N,0
TFB-104356,POL-600435,2026-02-13,C,H,A,1,79901,2026-04-18,J,N,0
TFB-104357,POL-642182,2026-02-03,D,D,A,0,76701,2026-03-09,EGL,N,0
TFB-104358,POL-827390,2026-04-15,D,C,C,0,76712,2026-06-03,IL,Y,0
TFB-104359,POL-863053,2026-01-11,C,T,A,1,75201,2026-03-30,DE,Y,0
TFB-104360,POL-973775,2026-04-15,C,H,A,0,76710,2026-05-26,AB,Y,0
TFB-104361,POL-510311,2026-04-11,C,D,B,0,76710,2026-05-25,GH,N,0
TFB-104362,POL-664392,2026-02-11,D,C,B,1,77002,2026-04-25,L,Y,0
TFB-104363,POL-637614,2026-03-18,NR,H,B,0,75201,2026-04-09,F,N,0
TFB-104364,POL-724815,2026-01-17,C,H,C,0,75201,2026-03-04,CIL,N,0
TFB-104365,POL-922106,2026-01-10,NR,D,A,1,75201,2026-03-19,AFK,N,0
TFB-104366,POL-934102,2026-01-28,C,H,C,0,78205,2026-03-16,BI,Y,0
TFB-104367,POL-926885,2026-04-10,NR,D,A,0,76712,2026-06-05,FHL,Y,0
TFB-104368,POL-601408,2026-02-21,D,D,C,1,79901,2026-04-23,L,N,0
TFB-104369,POL-860510,2026-03-28,C,H,A,0,76701,2026-04-12,BFH,N,0
TFB-104370,POL-732601,2026-02-01,NR,T,C,1,77002,2026-04-14,EK,Y,1
TFB-104371,POL-804393,2026-04-19,C,C,A,1,,2026-07-11,G,Y,0
TFB-104372,POL-755758,2026-01-14,C,C,C,0,,2026-02-13,AEJ,N,0
TFB-104373,POL-610279,2026-03-27,C,T,B,1,78205,2026-06-15,FGI,Y,0
TFB-104374,POL-870555,2026-03-30,NR,T,B,0,78701,2026-04-21,G,N,0
TFB-104375,POL-748240,2026-02-27,C,H,A,0,75201,2026-04-11,I,Y,0
TFB-104376,POL-965808,2026-01-14,D,H,C,1,76701,2026-03-15,F,N,0
TFB-104377,POL-965950,2026-02-06,NR,T,C,1,76701,2026-05-06,CD,Y,0
TFB-104378,POL-723718,2026-03-24,D,H,A,0,76701,2026-05-21,B,Y,0
TFB-104379,POL-827684,2026-01-29,NR,T,A,0,75201,2026-02-24,BEJ,Y,0
TFB-104380,POL-729343,2026-01-03,NR,H,C,1,78701,2026-03-08,BGL,N,0
TFB-104381,POL-943058,2026-03-06,NR,H,C,1,78205,2026-05-08,DI,Y,0
TFB-104382,POL-857009,2026-04-15,C,D,B,0,77002,2026-05-14,CIK,Y,1
TFB-104383,POL-939621,2026-03-24,D,D,B,0,76701,2026-04-25,CFL,Y,0
TFB-104384,POL-515594,2026-02-21,C,C,B,0,76712,2026-03-27,CGH,Y,0
TFB-104385,POL-608172,2026-01-26,NR,D,C,0,76701,2026-03-03,ADH,N,0
TFB-104386,POL-796954,2026-01-15,D,D,A,0,78701,2026-03-15,J,Y,0
TFB-104387,POL-903403,2026-03-02,D,T,B,0,77002,2026-03-27,J,N,0
TFB-104388,POL-738504,2026-02-13,D,C,A,0,75201,2026-04-03,A,Y,0
TFB-104389,POL-967865,2026-01-21,C,H,B,1,76712,2026-04-01,CG,N,0
TFB-104390,POL-903897,2026-04-14,C,T,B,1,76712,2026-06-29,IF,N,0
TFB-104391,POL-641817,2026-03-12,D,H,C,0,76710,2026-04-23,CGI,N,0
TFB-104392,POL-964649,2026-01-18,NR,C,B,1,78701,2026-04-08,CFL,Y,0
TFB-104393,POL-561825,2026-03-26,D,C,C,0,78701,2026-04-18,CF,Y,0
TFB-104394,POL-957362,2026-01-20,D,D,B,1,76712,2026-04-06,G,Y,0
TFB-104395,POL-691572,2026-03-18,C,C,C,0,78205,2026-04-04,B,N,0
TFB-104396,POL-941255,2026-04-20,C,H,B,0,79901,2026-05-20,CFL,Y,0
TFB-104397,POL-797158,2026-04-05,D,C,B,0,76701,2026-05-19,GI,Y,0
TFB-104398,POL-563766,2026-04-03,C,H,C,0,76710,2026-04-19,F,Y,0
TFB-104399,POL-928292,2026-04-21,D,H,A,0,76712,2026-05-14,CDF,N,0
TFB-104400,POL-572006,2026-01-09,NR,D,A,0,75201,2026-03-09,BHK,N,0
TFB-104401,POL-708886,2026-01-18,D,T,A,1,76701,2026-04-11,EHL,Y,0
TFB-104402,POL-913500,2026-04-01,C,C,C,1,76710,2026-06-26,BCE,N,0
TFB-104403,POL-627504,2026-01-13,D,D,C,1,79901,2026-04-05,BJ,Y,0
TFB-104404,POL-592966,2026-03-29,NR,T,B,0,78205,2026-04-27,BHI,N,0
TFB-104405,POL-585007,2026-02-01,D,C,C,0,76701,2026-03-31,G,Y,0
TFB-104406,POL-872802,2026-04-02,D,C,A,1,76701,2026-06-04,CJK,Y,1
TFB-104407,POL-639123,2026-01-28,C,H,C,0,78205,2026-02-18,DFI,N,0
TFB-104408,POL-747379,2026-01-14,NR,H,C,1,78701,2026-03-26,I,Y,0
TFB-104409,POL-922932,2026-04-10,NR,C,B,0,77002,2026-04-25,DHK,N,0
TFB-104410,POL-920982,2026-03-31,NR,T,A,0,76701,2026-05-13,DEJ,Y,0
TFB-104411,POL-843612,2026-04-16,NR,D,B,0,76701,2026-05-15,H,Y,0
TFB-104412,POL-582702,2026-01-09,NR,D,B,1,78205,2026-03-25,H,Y,0
TFB-104413,POL-539527,2026-03-03,NR,T,A,0,76710,2026-04-08,A,Y,0
TFB-104414,POL-651836,2026-04-03,D,H,A,1,77002,2026-06-03,D,N,0
TFB-104415,POL-607487,2026-01-09,D,C,A,1,76701,2026-03-17,CHJ,Y,0
TFB-104416,POL-883904,2026-01-30,D,C,B,1,76701,2026-04-26,FK,N,0
TFB-104417,POL-595824,2026-02-08,NR,T,A,0,77002,2026-03-09,K,Y,1
TFB-104418,POL-883314,2026-03-18,D,D,C,0,76701,2026-04-14,B,N,0
TFB-104419,POL-724690,2026-03-22,C,D,A,0,79901,2026-04-09,AGK,N,0
TFB-104420,POL-721422,2026-02-01,C,T,B,0,75201,2026-03-03,C,N,0
TFB-104421,POL-650283,2026-03-09,D,C,C,0,76710,2026-05-05,EK,Y,0
TFB-104422,POL-516721,2026-02-03,NR,D,C,0,76701,2026-02-24,DEI,Y,0
TFB-104423,POL-632138,2026-02-02,C,T,A,1,78205,2026-04-11,DJL,N,0
TFB-104424,POL-885709,2026-04-08,NR,H,A,0,78205,2026-06-06,CF,Y,0
TFB-104425,POL-502701,2026-02-06,NR,C,A,0,78205,2026-03-26,C,N,0
TFB-104426,POL-870071,2026-03-03,C,H,B,0,76710,2026-04-06,DFK,N,0
TFB-104427,POL-661229,2026-01-18,C,H,B,0,76710,2026-02-20,FK,Y,0
TFB-104428,POL-763148,2026-03-31,NR,H,B,0,76710,2026-04-18,AEI,N,0
TFB-104429,POL-732779,2026-02-26,D,D,C,1,76712,2026-04-29,H,Y,0
TFB-104430,POL-727648,2026-03-11,C,D,C,0,78701,2026-04-11,J,Y,0
TFB-104431,POL-706303,2026-01-08,D,T,C,0,79901,2026-02-11,AJ,Y,0
TFB-104432,POL-895756,2026-04-01,D,T,B,0,78205,2026-05-20,ABI,N,0
TFB-104433,POL-738642,2026-01-09,NR,C,C,1,78205,2026-03-21,B,Y,0
TFB-104434,POL-767441,2026-04-10,NR,D,B,1,77002,2026-06-21,KL,Y,1
TFB-104435,POL-929210,2026-01-27,C,H,B,0,79901,2026-03-17,GJ,Y,0
TFB-104436,POL-842932,2026-02-01,C,T,B,0,76701,2026-02-19,DFG,Y,0
TFB-104437,POL-664543,2026-04-16,NR,T,A,1,76712,2026-06-18,F,N,0
TFB-104438,POL-693708,2026-02-23,NR,H,A,1,79901,2026-04-24,FJ,Y,0
